Average Stock,Business Segment,Business Type,Lead Behaviour Profile,Lead Type,Mql Id,Sdr Id,Seller Id (Closed Deals),Sr Id,Won Date,Won Date1,Won Month,Won Year,Declared Monthly Revenue,Declared Product Catalog Size,Has Company,Has Gtin
,health_beauty,reseller,cat,online_big,1024cf4dc7f44bc2296769309fcfb4e5,34d40cdaf94010a1d05b0d6212f9e909,a63bfbaa882c8f4542891b4e2246cc7f,4ef15afb4b2723d8f3d81e51ec7afefe,5/24/2018 6:11:06 PM,"May 24, 2018",May 2018,2018,0,,,
,food_drink,reseller,,offline,352409af828b39fe2353dfbe5e813752,fdb16d3cbbeb5798f2f66c4096be026d,33d677f27a69b84051204ee4ae76eaca,9ae085775a198122c5586fa830ff7f2b,1/10/2018 8:40:52 PM,"January 10, 2018",January 2018,2018,0,,,
,home_office_furniture,reseller,cat,online_beginner,b1e32544dc409b126235d7b5bc98246e,a8387c01a09e99ce014107505b92388c,92887d76687f9477f1c7f759bc4a225b,d3d1e91a157ea7f90548eef82f1955e3,3/7/2018 4:00:00 AM,"March 7, 2018",March 2018,2018,0,,,
,car_accessories,reseller,cat,online_big,bf5b131e6aee15fa373fb4d113b4a65c,34d40cdaf94010a1d05b0d6212f9e909,8a8835a43bda99fd37310ad76c457510,fbf4aef3f6915dc0c3c97d6812522f6a,5/17/2018 2:09:33 PM,"May 17, 2018",May 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_medium,ee488918cd8d11b893067864f9dabddb,068066e24f0c643eb1d089c7dd20cd73,0873d9f8f36123f8d910f4760e788cfb,060c0a26f19f4d66b42e0d8796688490,3/27/2018 5:00:00 AM,"March 27, 2018",March 2018,2018,0,,,
,car_accessories,reseller,,online_medium,145bce9926e5e1adbddd13d9ee519c3e,068066e24f0c643eb1d089c7dd20cd73,59bbc819b99a733f02f0d6b49d1c253d,2695de1affa7750089c0455f8ce27021,2/6/2018 3:00:00 AM,"February 6, 2018",February 2018,2018,0,,,
,pet,reseller,eagle,industry,aa65c38536b38e859fdecdcea7335154,9e4d1098a3b0f5da39b0bc48f9876645,61b18775be84fb700a6b2d0ba097bf66,c638112b43f1d1b86dcabb0da720c901,2/27/2018 8:13:04 PM,"February 27, 2018",February 2018,2018,0,,,
,home_decor,reseller,,online_big,24227051b98de30e484412134e0d0e49,068066e24f0c643eb1d089c7dd20cd73,761681a821d8275bc79f552116d06869,495d4e95a8cf8bbf8b432b612a2aa328,1/16/2018 3:00:00 AM,"January 16, 2018",January 2018,2018,0,,,
,household_utilities,manufacturer,,industry,e29db7c8b090e8df0246f5a54cd72799,de63de0d10a6012430098db33c679b0b,1a8e2d9c38b84a9702ac7922924b0573,4ef15afb4b2723d8f3d81e51ec7afefe,1/22/2018 6:11:43 PM,"January 22, 2018",January 2018,2018,0,,,
20-50,party,reseller,cat,online_medium,5290b66ff9e0c1115614365d8e20f10c,9749123c950bf8363ace42cb1c2d0815,ab2a1539d7cdbddcfb6b568447ed767d,495d4e95a8cf8bbf8b432b612a2aa328,8/17/2018 4:41:00 PM,"August 17, 2018",August 2018,2018,20000,500,1,1
,food_supplement,reseller,cat,offline,b145d383541b505a53c5715a21385f80,34d40cdaf94010a1d05b0d6212f9e909,a66aed6f85eb3f719792329338875b72,de63de0d10a6012430098db33c679b0b,4/20/2018 2:18:30 PM,"April 20, 2018",April 2018,2018,0,,,
,food_supplement,reseller,cat,online_medium,a58f8a3280b2dd6440d88af9decb9b1f,9e4d1098a3b0f5da39b0bc48f9876645,c32fc744b9160ac853450488e3cfea93,85fc447d336637ba1df43e793199fbc8,3/5/2018 9:54:03 PM,"March 5, 2018",March 2018,2018,0,,,
,construction_tools_house_garden,reseller,cat,online_top,4c898465f7e0becf53dd933ab2a1b6f9,4b339f9567d060bcea4f5136b9f5949e,08083b94b3c7e0847502a026125dbfbd,fbf4aef3f6915dc0c3c97d6812522f6a,6/4/2018 8:53:50 PM,"June 4, 2018",June 2018,2018,0,,,
,home_decor,reseller,cat,online_big,3469f647707d7517364600b07bd45816,068066e24f0c643eb1d089c7dd20cd73,165b1235e9e9942cb5fae67103576fb0,495d4e95a8cf8bbf8b432b612a2aa328,4/30/2018 6:01:35 PM,"April 30, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,cat,online_medium,19c777b5bed02ee09375ce374cf653f1,09285259593c61296eef10c734121d5b,13a6bea45beacabbd2d7551940020653,6565aa9ce3178a5caf6171827af3a9ba,4/18/2018 6:36:44 PM,"April 18, 2018",April 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_big,fc723a87e241c9b3c2e5fd4df4ff8e9d,4b339f9567d060bcea4f5136b9f5949e,9803a40e82e45418ab7fb84091af5231,c638112b43f1d1b86dcabb0da720c901,3/9/2018 3:18:20 PM,"March 9, 2018",March 2018,2018,0,,,
,home_decor,manufacturer,shark,online_medium,a7a8f7739ddc1abdd3bf7d4f9d8a911f,4b339f9567d060bcea4f5136b9f5949e,ec8463980a4e0ea9f8517aea1ed0c419,9e4d1098a3b0f5da39b0bc48f9876645,4/9/2018 8:58:34 PM,"April 9, 2018",April 2018,2018,0,,,
,health_beauty,,shark,industry,9e7f111f15db1aa3830cd806660d7b97,370c9f455f93a9a96cbe9bea48e70033,80b2f7568a7016771f58c5b981da3ae3,d3d1e91a157ea7f90548eef82f1955e3,5/21/2018 7:29:17 PM,"May 21, 2018",May 2018,2018,0,,,
,food_drink,manufacturer,eagle,industry,768a02c350549c32585575742d6c29da,34d40cdaf94010a1d05b0d6212f9e909,e52a436a49da33527c29e1b5fbd09317,2695de1affa7750089c0455f8ce27021,5/14/2018 9:17:03 PM,"May 14, 2018",May 2018,2018,0,,,
,watches,reseller,eagle,offline,647715020a35f278c5ff9de26e2a4f9b,56bf83c4bb35763a51c2baab501b4c67,f9eda05b67bef472deaddbba84aca289,4ef15afb4b2723d8f3d81e51ec7afefe,3/7/2018 6:11:48 PM,"March 7, 2018",March 2018,2018,0,,,
,car_accessories,manufacturer,eagle,online_big,a0a7ffa593070c447c15f66e0aab9785,9e4d1098a3b0f5da39b0bc48f9876645,ffa6adafb71b807dc13159e26431354c,6565aa9ce3178a5caf6171827af3a9ba,2/20/2018 6:44:19 PM,"February 20, 2018",February 2018,2018,0,,,
,food_supplement,reseller,cat,online_big,55dbee9943100076f718829ec0359185,56bf83c4bb35763a51c2baab501b4c67,14c9e2cbff9aaf67afd967798a651733,6565aa9ce3178a5caf6171827af3a9ba,3/23/2018 6:58:38 PM,"March 23, 2018",March 2018,2018,0,,,
,toys,reseller,,online_medium,4fdeceef54c4e757fdbf8ea9132b22c9,4b339f9567d060bcea4f5136b9f5949e,447d377bdb757058acb569025ee18a93,fbf4aef3f6915dc0c3c97d6812522f6a,1/26/2018 1:23:51 PM,"January 26, 2018",January 2018,2018,0,,,
,health_beauty,reseller,,online_medium,d348734a9ee240ebc4c0937a6e755621,56bf83c4bb35763a51c2baab501b4c67,f0533bc9cc3111a0b2f8198157a34571,060c0a26f19f4d66b42e0d8796688490,2/7/2018 7:11:05 PM,"February 7, 2018",February 2018,2018,0,,,
,toys,manufacturer,cat,industry,0f7a3e9f4a5a415ee8d01aa7ad65ab7a,34d40cdaf94010a1d05b0d6212f9e909,1f7dfad2cb384ea4d2d7e1ffbd78c407,9e4d1098a3b0f5da39b0bc48f9876645,4/20/2018 5:00:00 AM,"April 20, 2018",April 2018,2018,0,,,
,air_conditioning,reseller,shark,online_medium,04921466d09d50f6541fdd33b322c876,4b339f9567d060bcea4f5136b9f5949e,8de8fe3af4449ed695d2434c933ed73e,56bf83c4bb35763a51c2baab501b4c67,6/8/2018 9:09:46 PM,"June 8, 2018",June 2018,2018,0,,,
20-50,construction_tools_house_garden,reseller,wolf,online_medium,9b6e0fb52eba76006d3d11ead82fad4d,45749fb708130f78d0db07d8d80f030b,ceb123995e945aab9f7c259819f70a2e,9749123c950bf8363ace42cb1c2d0815,10/10/2018 3:15:56 AM,"October 10, 2018",October 2018,2018,15000,20,1,0
,audio_video_electronics,manufacturer,cat,online_medium,e84d3444422cda735543114cf5df6b95,9d12ef1a7eca3ec58c545c678af7869c,db2956745b3a8e9f3785c99f34b5d25e,de63de0d10a6012430098db33c679b0b,3/22/2018 8:35:04 PM,"March 22, 2018",March 2018,2018,0,,,
,pet,reseller,,industry,70e177868d7bc383ce3ea10b6f976ada,56bf83c4bb35763a51c2baab501b4c67,c5f7e746b7e6d07def6c0dae9903279b,d3d1e91a157ea7f90548eef82f1955e3,3/1/2018 1:22:46 PM,"March 1, 2018",March 2018,2018,0,,,
,computers,reseller,cat,online_medium,cdca41db5ada4bf3e8e608a495066165,fdb16d3cbbeb5798f2f66c4096be026d,bf28429c4b2c63d4a66f2a1ef89e7cfa,d3d1e91a157ea7f90548eef82f1955e3,2/16/2018 9:09:12 PM,"February 16, 2018",February 2018,2018,0,,,
,home_decor,manufacturer,wolf,online_medium,479f751686a3b7f1783994dd56619558,9d12ef1a7eca3ec58c545c678af7869c,684ffe8bd167b50565e8546d7a99ec63,2695de1affa7750089c0455f8ce27021,4/17/2018 8:12:47 PM,"April 17, 2018",April 2018,2018,0,,,
,bags_backpacks,manufacturer,eagle,online_small,b43f5f80ddc7bcfebd6cd94e13554e4a,56bf83c4bb35763a51c2baab501b4c67,0fca1de8751a104ca87890f19f363d4d,de63de0d10a6012430098db33c679b0b,3/16/2018 3:22:29 PM,"March 16, 2018",March 2018,2018,0,,,
,home_decor,reseller,cat,online_big,860e39bc33e7c4ca4c26ec67979cc290,a8387c01a09e99ce014107505b92388c,4bfc7a4a1cf8d4d2121c27422d9e50b5,2695de1affa7750089c0455f8ce27021,3/8/2018 4:00:00 AM,"March 8, 2018",March 2018,2018,0,,,
,food_drink,manufacturer,cat,online_medium,03ba283fed2772f4e477eea4f0f236b8,4b339f9567d060bcea4f5136b9f5949e,98d634015211a1cd9b861e59b6d1b79b,fbf4aef3f6915dc0c3c97d6812522f6a,3/16/2018 2:57:28 PM,"March 16, 2018",March 2018,2018,0,,,
,jewerly,reseller,,industry,9f11e692a2a53a8382be86ee9713763c,fdb16d3cbbeb5798f2f66c4096be026d,6267b2cd3c8d9bfa2cc778c11d54e76c,6565aa9ce3178a5caf6171827af3a9ba,3/15/2018 8:10:24 PM,"March 15, 2018",March 2018,2018,0,,,
,music_instruments,manufacturer,cat,online_beginner,f613b01d52b86da04ae810f173d5aaef,370c9f455f93a9a96cbe9bea48e70033,f093be9f8ecb3904adb95cbe76434e1c,2695de1affa7750089c0455f8ce27021,10/25/2018 7:16:36 PM,"October 25, 2018",October 2018,2018,0,100,,
,food_supplement,manufacturer,cat,industry,a045219c760c6f765dfb3c5a6abf54c0,4b339f9567d060bcea4f5136b9f5949e,6e1706430e9dda78c8d2d5dd1f36d545,6565aa9ce3178a5caf6171827af3a9ba,4/30/2018 10:58:34 PM,"April 30, 2018",April 2018,2018,0,,,
,home_decor,reseller,cat,online_beginner,ba7fb7aa93b1203a1f5e19b0857870e3,4b339f9567d060bcea4f5136b9f5949e,bec568278124768c474ee90971ca94d1,2695de1affa7750089c0455f8ce27021,6/5/2018 3:34:52 PM,"June 5, 2018",June 2018,2018,0,,,
,toys,reseller,cat,online_beginner,d2108470e2824da1f619e91a0e4784d0,068066e24f0c643eb1d089c7dd20cd73,762fafdaa57a532ee0119731697579dd,d3d1e91a157ea7f90548eef82f1955e3,2/28/2018 11:17:25 PM,"February 28, 2018",February 2018,2018,0,,,
,gifts,reseller,,offline,d8da124409cad437d5d2c35b101e3b91,56bf83c4bb35763a51c2baab501b4c67,d263fa444c1504a75cbca5cc465f592a,6565aa9ce3178a5caf6171827af3a9ba,3/29/2018 2:34:47 PM,"March 29, 2018",March 2018,2018,0,,,
,books,manufacturer,,online_small,37e3398f030e206491f4a61b69d39faa,6b13bcea409754a002210eb96b8aad4a,cb9942fc1981289d7e809573bc69c7db,6565aa9ce3178a5caf6171827af3a9ba,1/22/2018 2:22:05 PM,"January 22, 2018",January 2018,2018,0,,,
,car_accessories,reseller,cat,online_medium,b5d3329593899c7a29511c6110bdc575,9e4d1098a3b0f5da39b0bc48f9876645,2cadea330183af560c84a87409e5c0e0,c638112b43f1d1b86dcabb0da720c901,3/19/2018 7:20:11 PM,"March 19, 2018",March 2018,2018,0,,,
,pet,reseller,cat,online_medium,56e421575126bfe4c0592353bab5cfe6,370c9f455f93a9a96cbe9bea48e70033,1f080fb8ad65b21e195b903bd366ae68,56bf83c4bb35763a51c2baab501b4c67,6/7/2018 3:59:42 PM,"June 7, 2018",June 2018,2018,0,,,
,car_accessories,reseller,cat,online_medium,50cd562760a5819b07a9da2239046ef0,068066e24f0c643eb1d089c7dd20cd73,95081451c156a9d11136ecfc5422a20f,6565aa9ce3178a5caf6171827af3a9ba,4/24/2018 4:04:51 PM,"April 24, 2018",April 2018,2018,0,,,
,household_utilities,reseller,wolf,offline,888a8ba5a910f3b25c9b95dedfdc04b2,f42a2bd194f7802ab052a815c8de65b7,b30aab8e0bdb2b3876d33df69222cc5b,9749123c950bf8363ace42cb1c2d0815,9/3/2018 5:00:00 AM,"September 3, 2018",September 2018,2018,0,1,1,1
,home_decor,manufacturer,cat,industry,1160b456c2b0d88893e20daf51f80f39,4b339f9567d060bcea4f5136b9f5949e,bd57c88dfa162e7a0f5284a25935af65,6565aa9ce3178a5caf6171827af3a9ba,6/15/2018 4:04:52 PM,"June 15, 2018",June 2018,2018,0,,,
,car_accessories,reseller,eagle,industry,da96552c519b38a0d1b5dabc42e6be00,0a0fb2b07d841f84fb6714e35c723075,b03a9c9814f98280b6d91cb560eeda5b,6565aa9ce3178a5caf6171827af3a9ba,6/12/2018 9:54:25 PM,"June 12, 2018",June 2018,2018,0,,,
50-200,food_drink,reseller,cat,industry,3fc2d2c3597b3e7b87c17651f98f6c22,b90f87164b5f8c2cfa5c8572834dbe3f,6514418ce691fad2663207c14a1fc1f4,9ae085775a198122c5586fa830ff7f2b,8/28/2018 11:30:52 PM,"August 28, 2018",August 2018,2018,0,,0,1
,pet,reseller,cat,online_medium,70217dd96da535e0b862ae12245c8906,9e4d1098a3b0f5da39b0bc48f9876645,3f9be91358837bff69df67edfa3e42e8,495d4e95a8cf8bbf8b432b612a2aa328,3/1/2018 6:44:43 PM,"March 1, 2018",March 2018,2018,0,,,
,audio_video_electronics,manufacturer,cat,online_big,e633a3d4fb3db2c7665c170c80db6717,56bf83c4bb35763a51c2baab501b4c67,c1319b7d63c25ad7838d268fec93d0fa,de63de0d10a6012430098db33c679b0b,4/30/2018 11:48:02 PM,"April 30, 2018",April 2018,2018,0,,,
,health_beauty,reseller,,offline,29237848f862237c97d24f2cd71f89c9,56bf83c4bb35763a51c2baab501b4c67,b6a59a960c14aab3c683a673d03ca2ab,4ef15afb4b2723d8f3d81e51ec7afefe,1/23/2018 12:33:43 PM,"January 23, 2018",January 2018,2018,0,,,
,toys,manufacturer,cat,online_medium,a4caf71cf38708eaf17117f78fa61c9f,068066e24f0c643eb1d089c7dd20cd73,871708b5b0c28260241a7ddbcec894c3,060c0a26f19f4d66b42e0d8796688490,4/19/2018 8:10:32 PM,"April 19, 2018",April 2018,2018,0,,,
,health_beauty,manufacturer,,online_small,3d98ceed3d2937a5e819cd5b239220a3,de63de0d10a6012430098db33c679b0b,4867209cb29b56b92893d7bde3ce8012,4ef15afb4b2723d8f3d81e51ec7afefe,1/29/2018 12:26:57 PM,"January 29, 2018",January 2018,2018,0,,,
,construction_tools_house_garden,reseller,eagle,industry,e9356c402558dcf285db53208880d47e,9e4d1098a3b0f5da39b0bc48f9876645,e9179018f5d095c744e8a333264f99d1,060c0a26f19f4d66b42e0d8796688490,3/5/2018 1:52:26 PM,"March 5, 2018",March 2018,2018,0,,,
,home_decor,manufacturer,cat,online_small,5c490b208aeecdb2af2f4b6fb696a6fe,9d12ef1a7eca3ec58c545c678af7869c,5e8fbfbb0b53e303caf57d7408627b73,de63de0d10a6012430098db33c679b0b,3/23/2018 8:56:18 PM,"March 23, 2018",March 2018,2018,0,,,
,construction_tools_house_garden,reseller,,online_medium,a397cbaf77babef6e8fbbe9b72c7bee7,4b339f9567d060bcea4f5136b9f5949e,946a07c34ff7e9eafa2d0ad6c45340ec,d3d1e91a157ea7f90548eef82f1955e3,3/16/2018 9:22:47 PM,"March 16, 2018",March 2018,2018,0,,,
,bags_backpacks,reseller,cat,online_medium,518f741fa426a51c73533c621e5c8107,068066e24f0c643eb1d089c7dd20cd73,d4ffeb15b67e81ff9af2b4252d99fb7e,de63de0d10a6012430098db33c679b0b,4/4/2018 7:31:09 PM,"April 4, 2018",April 2018,2018,0,,,
,bags_backpacks,manufacturer,eagle,online_medium,7c01802bb3674e5af58547b0395bcb2d,9e4d1098a3b0f5da39b0bc48f9876645,5e9f5bd34e0830569f05c9d4f56e04a8,fbf4aef3f6915dc0c3c97d6812522f6a,3/28/2018 5:00:00 AM,"March 28, 2018",March 2018,2018,0,,,
,toys,reseller,eagle,online_medium,abcb67d98a01dcf18478fd47823a8dad,4b339f9567d060bcea4f5136b9f5949e,b3a449163f5fe8657f2f0c83f41e7a5a,de63de0d10a6012430098db33c679b0b,5/21/2018 4:06:49 PM,"May 21, 2018",May 2018,2018,0,,,
,fashion_accessories,reseller,eagle,online_beginner,8f8161d3a6bdf6a3ba5b28fd35725356,370c9f455f93a9a96cbe9bea48e70033,c03fd7fd50f9f421847d970502fe5d26,4ef15afb4b2723d8f3d81e51ec7afefe,4/12/2018 12:21:15 AM,"April 12, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,reseller,wolf,online_medium,6e4e57e5aacf1a8feffa258c2c6ff947,09285259593c61296eef10c734121d5b,d8bf0fc082fd4a77fc2e5679b6c00133,d3d1e91a157ea7f90548eef82f1955e3,4/6/2018 5:00:00 AM,"April 6, 2018",April 2018,2018,0,,,
,bed_bath_table,reseller,cat,online_big,384008daaa0f14b58912d8648101fdd0,9e4d1098a3b0f5da39b0bc48f9876645,8a432f4e5b471f8da497d7dc517666e2,c638112b43f1d1b86dcabb0da720c901,3/12/2018 6:30:06 PM,"March 12, 2018",March 2018,2018,0,,,
,bed_bath_table,reseller,cat,online_medium,2b9eb12abdcf58e92fcf797a1eb2983d,4b339f9567d060bcea4f5136b9f5949e,108ca0788dee2b34051cd325dd9eafed,2695de1affa7750089c0455f8ce27021,4/3/2018 10:47:56 PM,"April 3, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,reseller,,online_beginner,586e57a7ef16035bd85e2dcf44248130,de63de0d10a6012430098db33c679b0b,03a2a6dcbe45d639c4dc2a0d24769c40,4ef15afb4b2723d8f3d81e51ec7afefe,2/9/2018 7:11:10 PM,"February 9, 2018",February 2018,2018,0,,,
,computers,reseller,cat,online_big,99fc32e3c05e03597a692c4fd9a9d162,b90f87164b5f8c2cfa5c8572834dbe3f,6a38087bc8ad4f89ff453561005f6dea,4ef15afb4b2723d8f3d81e51ec7afefe,5/11/2018 11:26:07 PM,"May 11, 2018",May 2018,2018,0,,,
,toys,reseller,,online_medium,e866f5b284008f65db1641dae437f9c2,4b339f9567d060bcea4f5136b9f5949e,d9a84e1403de8da0c3aa531d6d108ba6,4ef15afb4b2723d8f3d81e51ec7afefe,1/30/2018 12:33:40 PM,"January 30, 2018",January 2018,2018,0,,,
,home_decor,reseller,,online_big,e5c8f30b30415b1fc94d820ba9d4d08c,fdb16d3cbbeb5798f2f66c4096be026d,f12d3c2a14729ae461b920c11fe20fdc,fbf4aef3f6915dc0c3c97d6812522f6a,2/2/2018 2:10:58 PM,"February 2, 2018",February 2018,2018,0,,,
,home_decor,manufacturer,cat,online_medium,fa5e2d8f160a9160ba19cf589cdc017b,068066e24f0c643eb1d089c7dd20cd73,cdb142290473bb9442f55741e430682e,4ef15afb4b2723d8f3d81e51ec7afefe,4/11/2018 5:15:51 PM,"April 11, 2018",April 2018,2018,0,,,
,car_accessories,reseller,eagle,online_big,3efcf88e3453fc6d9ce464e51d3a81d4,9e4d1098a3b0f5da39b0bc48f9876645,a8739afb32aaa45e01815ca76f76f54b,495d4e95a8cf8bbf8b432b612a2aa328,2/28/2018 6:16:01 PM,"February 28, 2018",February 2018,2018,0,,,
,home_decor,manufacturer,cat,industry,1360d3a80eca6292f33a04f7aebb5fee,45749fb708130f78d0db07d8d80f030b,12e6ecc830aa50dcace131431d90f426,9ae085775a198122c5586fa830ff7f2b,7/2/2018 3:40:15 PM,"July 2, 2018",July 2018,2018,0,,,
,home_decor,reseller,eagle,online_small,9375fea0a120ddcc052f02b81cde38fe,34d40cdaf94010a1d05b0d6212f9e909,a6a52627793bc24c517d364354c20f6f,2695de1affa7750089c0455f8ce27021,5/18/2018 10:27:46 PM,"May 18, 2018",May 2018,2018,0,,,
,household_utilities,reseller,cat,offline,3da19335c0dfd2c484d977ca16bfebd2,068066e24f0c643eb1d089c7dd20cd73,5bf397d04035b5f45cc41e82ec106803,2695de1affa7750089c0455f8ce27021,3/13/2018 6:16:23 PM,"March 13, 2018",March 2018,2018,0,,,
,home_decor,manufacturer,cat,online_big,7318634fbf3172a58af7c638ddc76184,09285259593c61296eef10c734121d5b,bbe9a13ea83539951c8edfc200565bad,d3d1e91a157ea7f90548eef82f1955e3,4/26/2018 3:40:00 PM,"April 26, 2018",April 2018,2018,0,,,
20-50,fashion_accessories,reseller,cat,industry,963637be23e343ea96024053fdecd723,09285259593c61296eef10c734121d5b,e00c0a3af0718a2ecf6618c84cd1b1ff,9749123c950bf8363ace42cb1c2d0815,11/1/2018 12:47:50 PM,"November 1, 2018",November 2018,2018,0,200,1,1
,car_accessories,reseller,wolf,online_medium,9b4e84017d08b6576f1282367901c964,fdb16d3cbbeb5798f2f66c4096be026d,8bee95b757e33c86511de3f9311100b9,6565aa9ce3178a5caf6171827af3a9ba,2/27/2018 2:54:11 PM,"February 27, 2018",February 2018,2018,0,,,
,construction_tools_house_garden,reseller,,online_medium,4dcfeaf97d0aec9f35e384d9c3624b39,068066e24f0c643eb1d089c7dd20cd73,d1ef48b38baca7e831711c4a0aeb398f,2695de1affa7750089c0455f8ce27021,2/15/2018 6:22:47 PM,"February 15, 2018",February 2018,2018,0,,,
,food_supplement,manufacturer,eagle,online_top,a6807243689c76d0e34230e8e6ce5ca9,f42a2bd194f7802ab052a815c8de65b7,e5cbe890e679490127e9a390b46bbd20,2695de1affa7750089c0455f8ce27021,4/26/2018 12:04:32 AM,"April 26, 2018",April 2018,2018,0,,,
,construction_tools_house_garden,manufacturer,cat,online_medium,0d7c4c62f923a1527f1e9e5bb30e5d60,068066e24f0c643eb1d089c7dd20cd73,e6bb1e7ea5580c5b9f0970407b3f8c7b,9ae085775a198122c5586fa830ff7f2b,3/29/2018 8:12:58 PM,"March 29, 2018",March 2018,2018,0,,,
,household_utilities,manufacturer,cat,online_small,24b23168fdaa0d98e9119081cd4fdd3e,09285259593c61296eef10c734121d5b,0b0c50f6ddac7e6e7ed9d513ec122c74,2695de1affa7750089c0455f8ce27021,6/6/2018 3:53:35 PM,"June 6, 2018",June 2018,2018,0,,,
,bed_bath_table,reseller,,online_medium,4e92cdeada5b8e753d95bc8c5c219f6d,068066e24f0c643eb1d089c7dd20cd73,723cd880edaacdb998898b67c8f9da30,85fc447d336637ba1df43e793199fbc8,3/9/2018 9:12:38 PM,"March 9, 2018",March 2018,2018,0,,,
,gifts,reseller,cat,online_beginner,c263e540e76c57607b5e1b613fbc8732,a8387c01a09e99ce014107505b92388c,a2fbfee48b1a9b455b126c70e421ec91,85fc447d336637ba1df43e793199fbc8,4/25/2018 6:22:26 PM,"April 25, 2018",April 2018,2018,0,,,
,health_beauty,reseller,wolf,online_medium,3c0e7686e6e39489f6a45f6c7ec0dddb,9d12ef1a7eca3ec58c545c678af7869c,7020bbe82544a814b5665a2887119267,a8387c01a09e99ce014107505b92388c,5/25/2018 5:00:14 PM,"May 25, 2018",May 2018,2018,0,,,
,audio_video_electronics,reseller,eagle,online_small,18f5d73a3c6b68160f6aa7fd089423b3,f42a2bd194f7802ab052a815c8de65b7,36f98ad67cc981f50ce8aed093d5783c,9ae085775a198122c5586fa830ff7f2b,5/16/2018 3:32:26 PM,"May 16, 2018",May 2018,2018,0,,,
5-20,audio_video_electronics,reseller,cat,online_medium,010ed37e44e2fdc175b4c5c6c930805a,068066e24f0c643eb1d089c7dd20cd73,8c6d188ef073e289887bc52bc37f3e61,9749123c950bf8363ace42cb1c2d0815,9/14/2018 4:43:50 PM,"September 14, 2018",September 2018,2018,250000,70,1,1
,home_decor,reseller,,,b83a52c035258ed43d787106b1765e35,b90f87164b5f8c2cfa5c8572834dbe3f,99a6380f4dd5ed504cd8003d94d0be25,9ae085775a198122c5586fa830ff7f2b,8/8/2018 11:14:25 PM,"August 8, 2018",August 2018,2018,0,,,
,handcrafted,,eagle,offline,0d6080ffaadf8f8fd9648afb791c29c2,09285259593c61296eef10c734121d5b,83c465a786b06574376909b35ef6752a,d3d1e91a157ea7f90548eef82f1955e3,4/23/2018 9:26:30 PM,"April 23, 2018",April 2018,2018,0,,,
,toys,reseller,cat,online_small,973f72ab89f64e22470778a9bd1ea10f,068066e24f0c643eb1d089c7dd20cd73,6c99c983ce3b6ba0ab813e6790e81691,d3d1e91a157ea7f90548eef82f1955e3,4/16/2018 8:25:12 PM,"April 16, 2018",April 2018,2018,0,,,
,home_decor,manufacturer,,online_medium,bb221b9bbbf25cc108cffe12fe10fbc2,068066e24f0c643eb1d089c7dd20cd73,5e105f5c9f63f5f1fd75d6cb942e55b1,6565aa9ce3178a5caf6171827af3a9ba,1/30/2018 12:42:01 PM,"January 30, 2018",January 2018,2018,0,,,
,construction_tools_house_garden,reseller,,online_medium,fff8db9478d2fd72df65a67ee6b62f67,4b339f9567d060bcea4f5136b9f5949e,bdae679a9b282249bc23b9b69dae9a99,6565aa9ce3178a5caf6171827af3a9ba,1/24/2018 4:19:49 PM,"January 24, 2018",January 2018,2018,0,,,
,computers,reseller,cat,online_big,d2ac71782272659e7171150d20d59158,34d40cdaf94010a1d05b0d6212f9e909,3387acafd8bea46d73fc50cc9f7e2a9a,2695de1affa7750089c0455f8ce27021,5/15/2018 11:17:04 PM,"May 15, 2018",May 2018,2018,0,,,
,food_drink,manufacturer,eagle,online_small,085df4d5a370218b679cfab2121cd194,0a0fb2b07d841f84fb6714e35c723075,52a50b42accf164f9f019941e5759d9b,a8387c01a09e99ce014107505b92388c,5/4/2018 5:00:00 AM,"May 4, 2018",May 2018,2018,0,,,
,household_utilities,reseller,shark,online_top,b68eec99f3b66e98022e60843901fe3e,4b339f9567d060bcea4f5136b9f5949e,45f04cd6eccb0a2ab2ed62d4939ca2d2,85fc447d336637ba1df43e793199fbc8,3/16/2018 8:52:21 PM,"March 16, 2018",March 2018,2018,0,,,
,audio_video_electronics,reseller,cat,online_medium,cbcb32994827a5c4ef1b8a630a4fa66e,56bf83c4bb35763a51c2baab501b4c67,da7039f29f90ce5b4846ffc0fcc93beb,4ef15afb4b2723d8f3d81e51ec7afefe,2/27/2018 6:13:23 PM,"February 27, 2018",February 2018,2018,0,,,
,construction_tools_house_garden,reseller,eagle,online_medium,3ce39e5e8a82aa26e73fb52221089d5e,4b339f9567d060bcea4f5136b9f5949e,59055625da956ae84296c08491141984,fbf4aef3f6915dc0c3c97d6812522f6a,4/30/2018 9:28:30 PM,"April 30, 2018",April 2018,2018,0,,,
,home_decor,manufacturer,cat,industry,614a4db226bdaf4ffdbf60e37eda9213,f42a2bd194f7802ab052a815c8de65b7,47ff0b75e3609b6b80fbd1450384a623,85fc447d336637ba1df43e793199fbc8,5/4/2018 5:00:00 AM,"May 4, 2018",May 2018,2018,0,,,
