Product Category Name,Product Id (Products),Product Description Length,Product Height Cm,Product Length Cm,Product Name Length,Product Photos Qty,Product Weight G,Product Width Cm
livros_interesse_geral,3467600ef392560b5ff4e484d3a5ed20,153,40,30,33,1,400,30
livros_tecnicos,04808b9886b62b9c06b4c433e420dfbf,918,3,23,33,1,500,16
livros_tecnicos,043f9194337f5d8cd7092f581e0bc394,329,3,25,33,1,1100,18
malas_acessorios,d46169ff14ef99286a176b5391a7a1c8,1193,80,37,33,1,22600,60
malas_acessorios,a1507b98cd821fad51fcfa3e9a95e94e,1193,80,37,33,1,24500,60
market_place,37055d9442bfc227231d5983f329ff9f,718,11,18,33,1,300,14
moveis_decoracao,9e5f752e9e19cd6887063f004ee0da55,824,18,54,33,1,1000,16
moveis_decoracao,6cc9186dabae23739b55d97cc649c686,471,20,20,33,1,450,20
moveis_decoracao,0bda4ee356bececb6ec0d7d010b673f1,195,11,30,33,1,750,20
moveis_decoracao,d3ffe9c4be46e47d76545011a7b37a05,1575,10,35,33,1,400,25
moveis_decoracao,b9b5b714e7321b73a1fea73395873dbb,575,40,34,33,1,6700,34
moveis_decoracao,08e9cbdf0ec7e3f5a265ebba500bcc73,838,63,51,33,1,6700,34
moveis_decoracao,322b149a56769e166a6fc004f3181622,765,20,59,33,1,15100,38
moveis_decoracao,5727b4e9463bfa0b43bf97397c4b7c44,238,3,53,33,1,2450,48
moveis_decoracao,1ede3c17889b7e18f4ac33d2fd0bef96,1200,8,101,33,1,14033,57
moveis_decoracao,def3587f2a221b89fc8f342e858b2176,1189,8,101,33,1,16617,57
moveis_decoracao,f25f304f0e7163a29c271960a6704b0f,1197,8,101,33,1,17033,57
moveis_decoracao,878188aa7c7a5da44f5038c7fdc68ac3,637,43,41,33,1,27800,91
moveis_escritorio,092efe1dbcc1a4752b17a19fb6de36dc,1217,54,53,33,1,14925,18
moveis_escritorio,2ef87e8b6ce7e78d811c0ead73d63507,1220,54,54,33,1,10750,18
moveis_escritorio,7c898e0b8ea203dd94ba846627fc34d1,1207,54,54,33,1,12650,18
moveis_escritorio,9590794c4ad7475e1fa368c491c0dbb6,432,85,73,33,1,28100,28
moveis_escritorio,86f2416d4670e4ea3ca5494d043d9f24,1205,54,36,33,1,11700,35
moveis_escritorio,f4f4debbcfcafe6858d1e37a1f6e436e,1190,8,101,33,1,13867,57
moveis_escritorio,2bb712ca1cdeeed53191f0f9404abd7d,2062,20,58,33,1,14050,58
moveis_escritorio,d5875a64de7c209c43f0028b728f7e4d,2419,28,58,33,1,10650,58
moveis_escritorio,add055c0f961a8667228b93f97d43b0f,2417,28,58,33,1,14600,58
moveis_escritorio,2f58dd6eba44d0096d2d56fcd75700aa,2403,28,58,33,1,16750,58
moveis_escritorio,bd59d7bffae06b0b2ee40cf5b7939626,1197,8,101,33,1,21450,60
moveis_sala,e2acf075e3634e6f0c26e4e88c1bf9d7,332,18,54,33,1,6750,53
moveis_sala,597d26435e8ef77bb0fcd26f6c07d486,316,22,54,33,1,13725,53
moveis_sala,579beb8c0b718599ffc6f1479c836353,319,17,56,33,1,8100,56
moveis_sala,5c37fc5cf2955deea60c262cc60a51e1,261,17,56,33,1,12075,56
moveis_sala,76914818a87f9b6b320e136e17e6ae06,317,17,59,33,1,13800,58
perfumaria,174bd46514622ad40ab32df5c832aaf3,744,7,17,33,1,150,13
perfumaria,8f83335d6508c667813ff14dc437bc81,340,12,20,33,1,563,14
perfumaria,e106c818f2f2e0a830fa2bc5c09076d7,561,13,19,33,1,381,15
perfumaria,35099f8f045d9d26eca4cd4dfedf7320,738,16,16,33,1,500,16
perfumaria,ad2ff9b0c224aa7d855f7fd8109b6289,560,14,20,33,1,388,17
perfumaria,8b513669b649b09d186312b0406e68c8,223,20,20,33,1,700,20
perfumaria,196c1cb4773764eca858159261a90f35,849,20,20,33,1,400,30
pet_shop,9e261f5543c32312afa68843fabcc119,964,27,46,33,1,4600,28
pet_shop,4c692d2f14f767ecfe67b427fe305e3d,586,20,30,33,1,450,30
pet_shop,d2922b1fb6b42799b0ce075cb0acc26b,649,3,69,33,1,1200,44
relogios_presentes,5c3aca5c078a343b3b873362e7ac2fcc,307,2,16,33,1,600,11
relogios_presentes,8da584c8aff7ec074bbc0c8d68713bc9,651,12,17,33,1,387,12
relogios_presentes,53ea9da485f6aed8a6f03a85831fe021,439,10,18,33,1,346,13
relogios_presentes,0a57f7d2c983bcf8188589a5fea4a8da,932,11,18,33,1,396,14
relogios_presentes,346b164b843475e78b18db900c65231c,718,14,21,33,1,800,14
relogios_presentes,24ddf42338b6b04dd8de20c2cbb7f78e,347,14,18,33,1,550,15
relogios_presentes,1a080577618e7fe4d9ddd8fb2b47a964,623,13,19,33,1,425,16
relogios_presentes,1a71a941d0691bd3d15ee51d5fb3b11b,169,12,17,33,1,530,17
relogios_presentes,1e297be46cfe3e932c4faf1c0ae329a2,402,10,18,33,1,800,17
relogios_presentes,a042f8bfc21bceff9db6313d2f98aefc,247,10,20,33,1,900,17
telefonia,964011954f788aa4bd0dcf7b04056d81,303,3,19,33,1,50,11
telefonia,135cd53710b2e374b08e9a4609d6c053,687,4,19,33,1,100,11
telefonia,d70a73b4d166dd09290e3b484ff14b82,142,4,19,33,1,200,11
telefonia,b000447e24e31a4d7e628ca4d0622131,119,4,19,33,1,250,11
telefonia,143f3709e0b16bb2f1f5737e74ec15bc,730,19,17,33,1,500,14
telefonia,61b5c300f3e56ac6bda4cb54de396f9b,286,2,25,33,1,200,18
telefonia,0db0a25da8420d8e6d918b552c3c4891,145,20,20,33,1,100,20
utilidades_domesticas,58f579bb52bea63fe1c6c39c2d4272d8,631,24,24,33,1,150,11
utilidades_domesticas,e84bf31698e5842d605c5aa9cfc8b02a,211,25,25,33,1,1150,16
utilidades_domesticas,a72c3f9fbd717831d5ec534cc276f126,368,10,18,33,1,150,18
utilidades_domesticas,2a5fd02982127e736ae8f4d6d020fcc8,1520,35,35,33,1,5950,29
alimentos,fd0dc040197a6ac42d115243a8cee1dc,1257,10,18,34,1,139,13
alimentos,21b4d9c7183dd6f20f584f35c09bd361,90,11,18,34,1,808,13
alimentos,aa0c047aa75f7c8e437acd62601055fe,397,14,27,34,1,533,17
alimentos,3d0552899dbe2f89cff6197aab33fe99,826,18,26,34,1,1084,27
artes,804a1a0d5ac09246cf0d527bbd4c5aa3,137,8,20,34,1,250,11
artes_e_artesanato,08c5c3d471845327e913b52aded0caf3,155,7,16,34,1,250,11
artigos_de_natal,00bc6e6d4ceb98ec7ed058b0a243a8b9,249,11,16,34,1,200,11
audio,13db47eae724e2848e12b71a617a3a41,468,11,17,34,1,425,14
audio,e95d807bbe3bf3e2147a2ebe9168b7ec,230,12,20,34,1,526,16
automotivo,ac2c77058e1e5ec1eda726fe7358ef2f,92,15,40,34,1,2238,14
automotivo,40534ea2efd1f3066025b854f1682021,102,9,16,34,1,500,15
automotivo,69c5919a1b057b3d3d8b58f3b9b4b89d,364,10,20,34,1,800,20
automotivo,6caa2580a19d609683ae770f296f7524,343,20,30,34,1,250,30
automotivo,0bba7f78f15c9bfe3964a088ae67ba0a,419,60,30,34,1,9100,30
automotivo,a4d56f9d3619387639fec0567bc4693d,230,4,40,34,1,350,30
automotivo,e764a0e054d222ca26ec572007ef1951,349,30,50,34,1,2000,30
automotivo,c93b1a2e204567ed8b8b59a99456f8c4,348,40,50,34,1,5400,40
bebes,4345b14b84ad05bc0f724913b134c6eb,775,22,23,34,1,625,11
bebes,c846242ebe2b7232417dcb7770622fd3,350,20,30,34,1,350,12
bebes,2f26beac326b9a10741b8c59f00a59ab,798,48,102,34,1,11767,12
bebes,23db0ed96c4c3278cd56fc70e4798742,377,10,17,34,1,175,13
bebes,7bd8b19e81d818bfea514af0bd111437,894,7,21,34,1,150,14
bebes,f27f59721d5a9cb39432b91f812ee308,469,8,25,34,1,300,25
bebes,719ab2468451d8cd11c7af7d921b436c,487,24,37,34,1,800,30
bebes,20c958f2273adb5449e7c2f644d27805,501,25,40,34,1,900,30
bebes,4ef0124968bdc099c9a992a37bcb4155,514,7,36,34,1,700,32
bebidas,eeeb398bee794dba17f95449a7f66b5a,498,30,28,34,1,1525,17
beleza_saude,12a5914d1826c08632a428b769a4eb30,636,2,16,34,1,100,11
beleza_saude,7547e75e8db99c03f67c1dc291e896ea,878,13,16,34,1,150,11
beleza_saude,e42b2970798f850409bdc6fc482a7ead,313,25,16,34,1,300,11
beleza_saude,6f57ca539fb6b20b79a272e17194d9c9,1053,5,20,34,1,400,11
beleza_saude,6647429facfcec3f6bb7162c85985c6b,966,20,21,34,1,150,11
beleza_saude,7bea3672d6a87d1d816cda1283bd1cb8,184,50,55,34,1,3400,11
beleza_saude,6680a7d71fdc0fe6b6b9a4bef51ea187,661,12,19,34,1,400,14
beleza_saude,8a551a6371de62f6f595bb25c473b877,1049,15,19,34,1,1150,14
beleza_saude,fa8f466a5cc7c984851474eda1c9e17d,669,15,19,34,1,454,15
beleza_saude,73222f60270e03cf855759fa6594a2e1,441,22,22,34,1,900,15
beleza_saude,5a6b04657a4c5ee34285d1e4619a96b4,1036,16,16,34,1,1000,16
beleza_saude,3c4fa3a3881df35a8f19bec369491d50,426,11,19,34,1,606,16
beleza_saude,951b0c4b9f14bd5f821ceffb3cd6bdeb,267,12,19,34,1,606,16
beleza_saude,9fe7b856a0ad542b2234c745ffc12409,1175,24,24,34,1,400,16
beleza_saude,f883f9b139767a9577cdb99523c31d06,1115,12,30,34,1,1150,16
beleza_saude,592622a6e083df9d90d48ee459f6ed80,1339,18,19,34,1,175,18
beleza_saude,61a38bd03317883e6e6501dfa2b16430,438,14,20,34,1,606,18
beleza_saude,32fe2e14dc21d43b5b9bf110de7d3a4a,1436,20,20,34,1,400,20
beleza_saude,5b757fed0d82a5850bcf22f01af06c6b,752,23,23,34,1,450,21
beleza_saude,d47b66f4d980a10ae5c5aa2222928741,1425,15,31,34,1,717,22
beleza_saude,a3bd84c2a6d25ea7bc0e55c64d0760ae,476,20,35,34,1,2900,30
beleza_saude,8e3bddc14b0d34937325162c2ce3939e,439,16,21,34,1,1500,31
brinquedos,6b00cb3fe05c73d0acef3fd949a34c0f,254,10,16,34,1,200,11
brinquedos,8e698981cd367d35f5dcb21f4f563fd8,254,10,16,34,1,200,11
brinquedos,06be2efbc5799c9e578d3f6dd205b569,465,11,18,34,1,200,13
brinquedos,a941195d6668f8046c2db547478f5e05,379,38,94,34,1,10975,13
brinquedos,72694fe9c1f7243e42bcf77c9513c6a7,1156,12,18,34,1,383,14
brinquedos,b80497f4acd663733b0931af466827fc,212,11,18,34,1,108,16
brinquedos,d313e598d5777461545098a7bba14549,1695,49,33,34,1,1283,22
brinquedos,753b222871a937957fc477b1810c82f5,313,24,27,34,1,633,23
brinquedos,a0ac0067a7a7f7610b49cc1d211de28c,648,15,26,34,1,225,25
brinquedos,f594ea4dab18d092309463bf799398f9,411,11,34,34,1,600,29
brinquedos,29da49705f0a9201052204e50bd7e176,643,43,43,34,1,11867,38
cama_mesa_banho,715ff1d94c99db18163cae1eb40f9bb0,437,12,16,34,1,400,11
cama_mesa_banho,c060e10a2d12cc32962f598397156c20,2770,22,16,34,1,600,11
cama_mesa_banho,5f8d452952e14aea06671fcc55e9b3f2,278,36,45,34,1,6800,19
cama_mesa_banho,48cd33248ca35fac04a3b751ac966810,154,10,20,34,1,350,20
cama_mesa_banho,5fc9976b2e864ae065866725645c716e,1056,21,26,34,1,2630,23
cama_mesa_banho,6e6871e43a893c9ae57beb404ec02067,121,6,28,34,1,1600,28
cama_mesa_banho,9cb1c8fe9936376b813bd401471faaf8,626,30,16,34,1,600,30
cama_mesa_banho,f10d3472b287e627cf92e5ff1d8b88f2,339,23,37,34,1,900,35
cama_mesa_banho,84ce89210716061e02a7a59f4ca819e2,188,11,42,34,1,1400,36
cama_mesa_banho,5ee245f4f514e8937aa7a5ef3ec2c8b7,184,4,52,34,1,650,42
cama_mesa_banho,d25bbb182b51d1594fe3b54a27ae143e,308,15,58,34,1,1900,46
cama_mesa_banho,6c2ab90b87f928321701b7515be9ca38,373,32,64,34,1,16050,47
casa_conforto,828c579b949972bdea5cf2203faf4563,479,20,20,34,1,800,20
consoles_games,7bd42138fcc3aec6e8a0494f5a34bd25,869,10,20,34,1,300,13
consoles_games,cca8e09ba6f2d35e44f05b3c936d644e,1413,3,20,34,1,150,18
construcao_ferramentas_construcao,5d4259625c11acce3dcc39c169037a9a,797,18,29,34,1,958,25
construcao_ferramentas_construcao,9e19e45edbe26eb0f394152ec76da4fa,567,13,47,34,1,2200,36
construcao_ferramentas_seguranca,e662b8867ed957f588462afefab88936,903,16,26,34,1,848,23
cool_stuff,acdf83e7694c8eec22e6b19bc59f4e60,268,13,14,34,1,200,12
cool_stuff,99ce9f06fbb85fb4f451c6a0691e69a4,3017,15,17,34,1,658,15
cool_stuff,cf42d2701c959607c1875764e88c7266,365,18,25,34,1,517,22
cool_stuff,4bf9cbdc54a2b6e26a7c00aead4fe01b,1468,17,30,34,1,850,24
cool_stuff,01422266d7a3131403364787ef9dab11,177,4,40,34,1,450,30
cool_stuff,69bfbc73c85e0c111060d84260d5fd64,654,40,80,34,1,10300,36
cool_stuff,ab50aa8d9af0addb7f96149c8b8cee86,2311,84,54,34,1,30000,62
dvds_blu_ray,9d489ab920498d03a7eb2c70866e5982,785,2,20,34,1,200,14
eletrodomesticos_2,fdcd405125af2d9b2b7b6fa42950fd92,264,20,60,34,1,450,20
eletronicos,a37d5c6bae47cb27d8701aac7bd0cc3e,139,12,16,34,1,353,14
eletronicos,8883cd5c3e8ce5ce6ef730ff1d2f249e,595,10,19,34,1,230,15
eletronicos,fa54ba82589db68838ebe0225c34f30a,212,14,19,34,1,16283,15
eletronicos,d426c52017387e708aa9e72eb90797b2,1487,8,16,34,1,1500,16
eletronicos,e167adfcc4c1ed3682a074de77e1880d,576,6,23,34,1,100,16
eletronicos,3fe92971b9d5a0280651851e06ea0ef1,372,7,25,34,1,150,16
eletronicos,6e4918d7c7d1499da5ef7bae5e0cdef6,447,7,25,34,1,150,16
eletronicos,2e830c73f28d3b8542af03cf2637dfc4,214,9,24,34,1,275,17
eletronicos,1358be13996236fe81c97f6bc997fbb3,441,24,38,34,1,200,17
eletronicos,9c8d68903b5106018c797e0e862ae55d,453,7,25,34,1,200,25
eletronicos,75c2fa55827f5f66f9177c38f4c2fa0a,449,15,65,34,1,15800,70
esporte_lazer,79f408dbd4af006086912a6e3570133a,991,2,16,34,1,150,11
esporte_lazer,66aa3b4b7c65efa2b0fb0aa8ebea9629,455,16,16,34,1,300,11
esporte_lazer,fc3d0f0efacfaae58292fed1ab69fd47,486,15,25,34,1,450,11
esporte_lazer,9dcb2739e598cbc1a9640d49dbafe95e,486,15,25,34,1,600,11
esporte_lazer,34cccfd20accc19f71b0eecf4106331b,839,11,16,34,1,117,12
esporte_lazer,dcde96a5cda735816ac474de581a8a75,1260,15,17,34,1,450,14
esporte_lazer,3f83491f5ef0e8c381d483fe37352856,481,15,20,34,1,450,15
esporte_lazer,ee506a406849de8c60a4bceb731e7832,481,16,16,34,1,250,16
esporte_lazer,bdef57e26e989447aaf5ae0f7ccadf23,733,15,17,34,1,233,16
esporte_lazer,898db7c790b120db2acef8288e96d4fd,604,23,29,34,1,975,16
esporte_lazer,5218770ee0cbcad0666569202deebc4f,1118,27,27,34,1,3214,17
esporte_lazer,2b3a5c2260dc61103f0b61bfa35a5d2f,712,6,27,34,1,1150,18
esporte_lazer,b38038fe1cb05fb177de7ea502861ac5,604,24,30,34,1,1075,18
esporte_lazer,b52e4724d5ae56c1e1503a363b388d2a,423,11,93,34,1,3000,18
esporte_lazer,85e47c36b9e15522778da086983e41f4,348,4,21,34,1,90,19
esporte_lazer,aef29ba8f524551d01c5497f60832b2c,345,4,21,34,1,120,19
esporte_lazer,85d619318aa201aca57171aabeed0048,343,4,21,34,1,150,19
esporte_lazer,79a82118533f6b143505c6573c63f542,428,16,16,34,1,150,20
esporte_lazer,ec20bfc2bad5031fd6cfd400304841c4,542,25,25,34,1,350,20
esporte_lazer,977ba64f692dbbeeb81d35ad7f953c5f,545,20,24,34,1,300,21
esporte_lazer,c71e30e1285841f78393e11f76177675,1264,17,16,34,1,150,22
esporte_lazer,d6def90f2db6db438426d0434ba7c190,231,11,45,34,1,783,22
esporte_lazer,9fc96a5f44c80640e0ad172c9ff13703,1159,23,23,34,1,600,23
esporte_lazer,3e78cdf699d65e94e6a716be72fb4472,403,23,25,34,1,353,25
esporte_lazer,154e46f42e5665a0af25d2fc7c9e3321,569,10,49,34,1,478,25
esporte_lazer,afa84cb6eed9017e3477fbc1a38e7a9a,1584,9,17,34,1,300,26
esporte_lazer,d596ce99ed43dd6fd753b1f6c078417f,1099,14,91,34,1,15000,91
fashion_bolsas_e_acessorios,f1f2a5b4dd03a85b61b03156b1c9f236,85,17,17,34,1,50,11
fashion_bolsas_e_acessorios,19f2a215792dd5e7cfdffacd9f3d2361,358,3,17,34,1,50,12
fashion_bolsas_e_acessorios,a12d9f996527844ba7beaa1abe2bcfcb,358,3,17,34,1,50,12
fashion_bolsas_e_acessorios,79cb68c2ccd94a4da825b9e33adf0697,358,3,17,34,1,100,12
fashion_bolsas_e_acessorios,bf2365078da8fad96e4c22880492dd9a,845,5,16,34,1,100,14
fashion_bolsas_e_acessorios,4e46d4d7bdbc358eee60e44df825dd01,142,9,21,34,1,150,14
fashion_bolsas_e_acessorios,d3b24c68466ec241b98cddd7861bce4a,154,9,21,34,1,150,14
fashion_bolsas_e_acessorios,bb15f9ba2ec6e36ab6c9e88d17430d64,156,9,21,34,1,150,14
fashion_bolsas_e_acessorios,0a28355911f72609e396a3dc10b11c90,241,5,16,34,1,100,16
fashion_bolsas_e_acessorios,31c4950400b8768b84197f87c5ee62d5,111,10,16,34,1,100,16
fashion_roupa_masculina,e80a0c4b0bb3f2f171f0fe8360513d90,185,27,19,34,1,225,27
ferramentas_jardim,36e76b21975cb010ce431815283898dc,143,14,16,34,1,250,11
ferramentas_jardim,c7fce98e1aa3d8a6cbaaebc7ab99cbe6,219,15,30,34,1,700,15
ferramentas_jardim,dddcb6a32cedda766f9011556aa4eebd,257,11,16,34,1,130,16
ferramentas_jardim,be68ca1484d5bcc92f0949413e5eb445,423,16,16,34,1,900,16
ferramentas_jardim,01ebdb7ca76a3c581c0d5229ed80be7c,288,31,16,34,1,600,18
ferramentas_jardim,db04654a0a48dbdc74c877e6a3964df1,593,10,21,34,1,409,18
ferramentas_jardim,e71bbaefe62c59ffa58c1c4864b7e283,776,7,26,34,1,2100,26
informatica_acessorios,6965419e0d5116b685c3f825e4752231,774,9,36,34,1,900,11
informatica_acessorios,c40719220792e9a4b4bdfeebb4f350d1,244,15,16,34,1,600,15
informatica_acessorios,2edda1e590d6c19e5da8e72acfd2a492,298,15,20,34,1,100,15
informatica_acessorios,63a8fa4ae2d10ffc0daa5db78ad4ea4f,254,14,34,34,1,850,15
informatica_acessorios,f1400c967582a8158aec676d0116b884,274,15,34,34,1,1000,15
informatica_acessorios,8f2fb4fbf4005e8763fc99f57dabb236,561,7,16,34,1,250,16
informatica_acessorios,0e6e319f54e663147c771705ab5dec67,323,7,20,34,1,500,16
informatica_acessorios,3410cbd7df2130ec3cb9300ef0fe3df1,324,13,21,34,1,675,16
informatica_acessorios,a9c07eb189dfb45ac5652b6a82f7b008,518,16,26,34,1,950,16
informatica_acessorios,e868c0f77a736432fd2f4f905858ef26,232,18,23,34,1,1425,18
informatica_acessorios,90aaf7f993470e411207adabf5b998b6,1727,30,30,34,1,50,20
informatica_acessorios,6352f75289c0456b2ddd48723e2e8fa4,1376,13,31,34,1,1000,20
informatica_acessorios,d56c9fe93d4e5fbdec5bb1ffff397fd7,43,25,20,34,1,400,25
instrumentos_musicais,eb9a3adbcce4a03f2ea0394ec01a58ad,188,7,16,34,1,50,11
instrumentos_musicais,dc48747539ed723e73d007b18fa5f45f,73,4,104,34,1,300,20
livros_importados,e96a50fc74fa04fd6f23b324d87a1a81,472,2,30,34,1,800,21
livros_interesse_geral,531c8869a979aaeac767ff8c37bc281c,682,2,22,34,1,300,15
livros_interesse_geral,f3f6c295f8683fd04c2a01c363db3ec5,486,7,23,34,1,600,16
livros_interesse_geral,232906919fb046e3d050f8dd336b2634,318,8,29,34,1,250,23
livros_interesse_geral,af36c7031b0d5e172743725ecab0cebb,453,5,17,34,1,400,28
livros_tecnicos,0e10dd7cc1cc793351f0a259df91cdfa,1403,24,17,34,1,500,11
livros_tecnicos,2a1585645ae682d38280cbfb12ab8eca,987,2,23,34,1,600,16
livros_tecnicos,602683dfc9bccec955b0527af47a15ed,3936,3,23,34,1,650,16
livros_tecnicos,cdd914e78124a73cc28a165cfc4a0bbc,1580,3,29,34,1,1800,21
moveis_decoracao,259df46ee92a13043ed24ebabb9534fe,733,13,16,34,1,550,11
moveis_decoracao,e751ef808163a46290ab3b4cbd70b6ad,246,14,22,34,1,700,12
moveis_decoracao,8d746e360a815705bef8e23eda6d4aa5,548,51,70,34,1,6700,13
moveis_decoracao,26ce0f39be4f4b86ab1b75e9d5015e9d,160,12,20,34,1,300,15
moveis_decoracao,5b22ee51ed70519e97ac231091d12a51,172,7,19,34,1,50,16
moveis_decoracao,c06f7984550cc89a7d76e51e936e714f,909,17,17,34,1,600,17
moveis_decoracao,86b905f8e48ccc43feec909bd9b934fb,677,32,17,34,1,1200,17
moveis_decoracao,9b4166d38008a4d6c8efd4af05c0a4c1,646,8,28,34,1,450,18
moveis_decoracao,419a18f1940972e64957006dbfbf318e,593,8,28,34,1,500,18
moveis_decoracao,510c5b37537320271cbcbbec65740c16,471,20,20,34,1,1900,20
moveis_decoracao,cfcbd616a5634db6b6245c16b449aab8,354,34,22,34,1,1500,28
moveis_decoracao,21c0985594816cf11cf7cfc0631f6f1f,569,30,30,34,1,800,30
moveis_decoracao,c59693326524d19305c82b2e4084a437,389,25,75,34,1,9400,30
moveis_decoracao,10bebf92134e2365890500a92a4b2574,252,34,16,34,1,400,34
moveis_decoracao,4610f9bc86835033aab4160bcb1c3d27,252,34,16,34,1,400,34
moveis_decoracao,98cd3776d33bddd0ebf8ad8b4732d1b4,252,34,16,34,1,1200,34
moveis_decoracao,b246df143b8670b035cae900adf9654d,580,35,35,34,1,7150,35
moveis_decoracao,e27d13968e7527aaa27fba2089c13bff,573,41,37,34,1,8100,37
moveis_decoracao,67c8b207e496408eb0f63e09c234dbc0,574,41,37,34,1,11100,37
moveis_decoracao,9e1e3b58ffd16b2135f9508e21c75afe,259,30,40,34,1,5950,40
moveis_decoracao,00f42e56821b1779fbf397fe72639054,655,10,50,34,1,750,50
moveis_escritorio,90b58782fdd04cb829667fcc41fb65f5,794,46,102,34,1,7417,11
moveis_escritorio,9f05bf9bbb9b5629e674ce58804cd164,1058,55,45,34,1,3125,16
moveis_escritorio,15529bfa2d73947d1e03020f58f5a016,1042,55,45,34,1,6800,16
moveis_escritorio,7dda94d5b1861c308661fedb3944df60,2419,30,54,34,1,9275,53
moveis_escritorio,04cb9679db724268544436f40166c3ed,2558,28,58,34,1,15700,58
moveis_sala,4d817c0fe79db81f4f99f840cadbde0e,853,48,38,34,1,15150,38
moveis_sala,5cc6fefdce664959965aacfa90f03163,1367,38,43,34,1,15150,43
moveis_sala,8c71c9f045a49434865c087cff7bfe02,329,17,55,34,1,4325,54
papelaria,dbe0e186f7c51ded6ee647d3a069bb2c,737,12,20,34,1,200,15
papelaria,39b7e02eed5da67f370cfd3f1518fe6c,44,5,16,34,1,100,16
papelaria,e1a5774894b0dcbed9a61bb82b96b3fd,761,15,18,34,1,405,16
papelaria,5c56c44b239f8887ebbfe552540ae3e8,128,5,20,34,1,850,51
perfumaria,ed63424b3f5b4d29c94bbb3d965240f5,1138,13,17,34,1,150,12
perfumaria,ed8f3fdb0b900c5c123d21fbf5588072,196,13,17,34,1,425,14
perfumaria,6ae7f4ef0ca670ca2609d039af87d057,515,15,20,34,1,200,15
perfumaria,2044a12ee7346af1ca8f9357bea3fea2,169,10,23,34,1,422,15
perfumaria,6773d02aae1c902e98b3270fe94d789f,1011,2,16,34,1,150,16
perfumaria,ce3f4e32708399e3b18c71120beff50e,723,13,16,34,1,650,16
perfumaria,f03a17295cb505e5cc28920af1c36739,582,6,18,34,1,166,16
perfumaria,f28498bb062a90c71f4579ce18b5f6f8,55,12,20,34,1,200,16
perfumaria,500cf2c2853136c4782d885f61945b98,857,17,19,34,1,514,17
perfumaria,5dfc84369c7457e1bd188be86a7563f0,839,2,16,34,1,150,20
perfumaria,6c69e1be6be2ab7ad5a9e4fe8a763b7f,315,16,16,34,1,500,20
perfumaria,b22658be72921a967a7d592dfc61e54e,523,20,20,34,1,500,20
perfumaria,aa5a88580b8e6e569915aa42f1526dfc,1462,20,20,34,1,700,20
perfumaria,ac907983b036be593568677bda43fff7,435,8,29,34,1,300,20
pet_shop,7c09ac0ca5900bf6f957121ebfc338e3,350,9,17,34,1,107,14
pet_shop,e1bf2f209fd2b08e1af3ed71732d9008,630,10,18,34,1,127,14
pet_shop,2ef3cc0d3f3adddc0ef8ecf48989bba2,1140,25,30,34,1,3875,25
pet_shop,672a21bf17c63f71edbe01ecb9b14814,761,20,45,34,1,6800,45
pet_shop,740281a23898e6af55b5aad34a41f0ad,537,12,72,34,1,10100,52
relogios_presentes,d689403366ea94295d3c38f630928568,375,9,17,34,1,115,11
relogios_presentes,4bef81d2cb50510aad6c671195a82151,333,13,17,34,1,316,14
relogios_presentes,d322eb25f02924adba73e58dbc36b29c,494,9,18,34,1,300,14
relogios_presentes,05aed8abae327b8ffd61bc5255566bcb,386,12,18,34,1,288,14
relogios_presentes,4e5e41fb7d296a6f776c63fee5cb9fac,644,12,18,34,1,485,15
relogios_presentes,acdcfb0e41f8091492386a014aa8d57d,1162,13,20,34,1,522,16
relogios_presentes,cad39e71c0fe2f6ce875040d4ac43a4b,580,13,20,34,1,642,16
relogios_presentes,04df667e73ca2fab4b9a97c86466b699,541,14,22,34,1,404,17
relogios_presentes,9a1671211dbf49fd18dd1bd16cff632d,176,12,18,34,1,400,18
relogios_presentes,e779bacfeb19183e094113948eae40e5,94,20,22,34,1,400,22
sinalizacao_e_seguranca,06d7bbea1c245835d64a183587a3775c,409,5,66,34,1,1000,30
tablets_impressao_imagem,ab0a97f604550b5b5b99180a6dc04461,150,11,60,34,1,150,11
telefonia,77115ce07da135cd94ffef9ac16bb1b5,530,3,19,34,1,90,11
telefonia,48c4971ba55bfffcbf4f2805048b5944,309,3,19,34,1,100,11
telefonia,66602b7f5e12ee24dce727845c7fcfd9,2034,14,16,34,1,375,14
telefonia,6cfe89ec0814c1a570172b0916b102a8,139,18,18,34,1,100,18
utilidades_domesticas,7d6bf2a74c5881cd8f7159032ad593e7,634,18,16,34,1,500,11
utilidades_domesticas,fa0125a234fa85a755371fa0ea37361a,760,28,17,34,1,800,11
utilidades_domesticas,2bb89ed11ac138ade0f53d74665abbec,124,13,27,34,1,150,13
utilidades_domesticas,6919241018b4c410a2e1e4f7fd9ff224,845,11,28,34,1,650,19
utilidades_domesticas,8c7e3cb4c1ac38e45ec6320c4dbbcb3b,584,13,37,34,1,1100,37
utilidades_domesticas,f82db1a0fde998180d60adea56e1acf4,92,6,38,34,1,1300,38
agro_industria_e_comercio,a0fe1efb855f3e786f0650268cd77f44,380,4,20,35,1,125,13
alimentos_bebidas,a17986e7f2991a5f5fcbfae5639ca1cf,246,2,16,35,1,300,12
alimentos_bebidas,869ea93586ecd74a64e5aafcad1036a9,378,15,28,35,1,600,20
alimentos_bebidas,50e015dd53fdcfa8502a7e6827e1fbe6,330,19,23,35,1,1250,22
artes,68c62bdee06acdb180f27f73a34cc40b,178,6,16,35,1,350,11
